user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
5887.0,Male,47.0,CA,Premium,129.0,85.0,0.27,Mobile,0.0,1.0,0
5888.0,Female,38.0,AU,Family,185.0,2.0,0.05,Mobile,0.0,1.0,0
5889.0,Male,32.0,PK,Family,286.0,39.0,0.01,Mobile,0.0,1.0,0
5890.0,Male,58.0,UK,Student,83.0,8.0,0.09,Desktop,0.0,1.0,0
5891.0,Female,27.0,FR,Family,242.0,1.0,0.0,Desktop,0.0,1.0,1
5892.0,Male,58.0,US,Student,134.0,67.0,0.27,Web,0.0,1.0,0
5893.0,Female,57.0,AU,Family,180.0,45.0,0.54,Web,0.0,1.0,0
5894.0,Female,39.0,CA,Family,206.0,37.0,0.54,Web,0.0,1.0,0
5895.0,Female,55.0,CA,Student,97.0,25.0,0.39,Desktop,0.0,1.0,0
5896.0,Male,21.0,AU,Free,236.0,88.0,0.27,Mobile,27.0,0.0,0
5897.0,Male,18.0,PK,Premium,226.0,7.0,0.32,Web,0.0,1.0,0
5898.0,Other,24.0,US,Free,60.0,93.0,0.47,Desktop,35.0,0.0,0
5899.0,Male,36.0,PK,Premium,270.0,73.0,0.42,Desktop,0.0,1.0,1
5900.0,Female,50.0,DE,Free,128.0,9.0,0.26,Desktop,35.0,0.0,0
5901.0,Other,26.0,PK,Free,171.0,49.0,0.21,Mobile,40.0,0.0,0
5902.0,Female,28.0,US,Student,299.0,96.0,0.49,Desktop,0.0,1.0,1
5903.0,Male,45.0,FR,Free,227.0,14.0,0.28,Desktop,17.0,0.0,1
5904.0,Male,47.0,US,Family,165.0,22.0,0.14,Mobile,0.0,1.0,0
5905.0,Male,36.0,DE,Premium,22.0,44.0,0.33,Mobile,0.0,1.0,0
5906.0,Male,41.0,DE,Family,118.0,94.0,0.53,Web,0.0,1.0,1
5907.0,Other,53.0,IN,Free,221.0,50.0,0.36,Mobile,5.0,0.0,0
5908.0,Female,50.0,DE,Free,94.0,64.0,0.49,Desktop,47.0,0.0,1
5909.0,Male,25.0,US,Premium,165.0,60.0,0.58,Mobile,0.0,1.0,0
5910.0,Other,40.0,UK,Free,239.0,57.0,0.53,Mobile,29.0,0.0,0
5911.0,Other,33.0,UK,Premium,146.0,25.0,0.43,Desktop,0.0,1.0,0
5912.0,Other,19.0,FR,Premium,118.0,87.0,0.46,Desktop,0.0,1.0,0
5913.0,Other,36.0,US,Student,128.0,22.0,0.6,Desktop,0.0,1.0,0
5914.0,Female,28.0,DE,Family,251.0,38.0,0.1,Mobile,0.0,1.0,0
5915.0,Male,50.0,US,Family,228.0,33.0,0.07,Desktop,0.0,1.0,1
5916.0,Female,38.0,FR,Premium,222.0,62.0,0.31,Web,0.0,1.0,0
5917.0,Female,55.0,PK,Family,124.0,69.0,0.43,Desktop,0.0,1.0,1
5918.0,Male,18.0,CA,Family,203.0,12.0,0.24,Mobile,0.0,1.0,1
5919.0,Female,28.0,CA,Family,292.0,28.0,0.08,Desktop,0.0,1.0,0
5920.0,Female,47.0,CA,Student,235.0,10.0,0.1,Mobile,0.0,1.0,0
5921.0,Other,25.0,AU,Premium,69.0,32.0,0.29,Desktop,0.0,1.0,0
5922.0,Male,48.0,IN,Student,137.0,43.0,0.24,Web,0.0,1.0,1
5923.0,Other,43.0,FR,Family,59.0,65.0,0.28,Desktop,0.0,1.0,0
5924.0,Male,36.0,CA,Free,233.0,76.0,0.55,Desktop,33.0,0.0,1
5925.0,Other,33.0,US,Premium,140.0,77.0,0.37,Desktop,0.0,1.0,0
5926.0,Female,55.0,AU,Family,213.0,36.0,0.46,Web,0.0,1.0,0
5927.0,Female,46.0,FR,Family,139.0,44.0,0.21,Mobile,0.0,1.0,0
5928.0,Male,45.0,DE,Free,53.0,18.0,0.38,Mobile,22.0,0.0,1
5929.0,Female,51.0,UK,Student,268.0,9.0,0.3,Desktop,0.0,1.0,0
5930.0,Female,20.0,FR,Free,74.0,10.0,0.27,Mobile,25.0,0.0,0
5931.0,Male,30.0,AU,Free,51.0,93.0,0.2,Mobile,45.0,0.0,0
5932.0,Male,58.0,UK,Premium,222.0,68.0,0.26,Desktop,0.0,1.0,1
5933.0,Male,51.0,IN,Student,144.0,59.0,0.16,Mobile,0.0,1.0,0
5934.0,Other,37.0,AU,Free,180.0,11.0,0.32,Web,9.0,0.0,0
5935.0,Female,16.0,US,Premium,62.0,53.0,0.53,Desktop,0.0,1.0,1
5936.0,Female,36.0,AU,Student,70.0,61.0,0.29,Mobile,0.0,1.0,0
5937.0,Female,19.0,PK,,165.0,12.0,0.48,Desktop,0.0,1.0,0
5938.0,Other,38.0,UK,Premium,229.0,54.0,0.26,Mobile,0.0,1.0,0
5939.0,Male,22.0,CA,Student,180.0,77.0,0.1,Desktop,0.0,1.0,0
5940.0,Male,56.0,AU,Student,173.0,83.0,0.01,Web,0.0,1.0,0
5941.0,Female,40.0,AU,Premium,152.0,8.0,0.09,Web,0.0,1.0,1
5942.0,Other,58.0,US,Free,214.0,80.0,0.21,Desktop,47.0,0.0,1
5943.0,Female,48.0,CA,Student,286.0,61.0,0.08,Mobile,0.0,1.0,1
5944.0,Female,42.0,FR,Premium,188.0,35.0,0.15,Desktop,0.0,1.0,0
5945.0,Female,43.0,AU,Student,29.0,5.0,0.25,Desktop,0.0,1.0,0
5946.0,Male,20.0,US,Family,161.0,59.0,0.44,Mobile,0.0,1.0,0
5947.0,Male,39.0,IN,Student,123.0,6.0,0.53,Mobile,0.0,1.0,0
5948.0,Male,53.0,US,Student,107.0,6.0,0.53,Desktop,0.0,1.0,0
5949.0,Female,34.0,IN,Student,99.0,60.0,0.19,Desktop,0.0,1.0,1
5950.0,Female,59.0,FR,Student,270.0,89.0,0.23,Desktop,0.0,1.0,1
5951.0,Female,28.0,IN,Premium,220.0,96.0,0.01,Desktop,0.0,1.0,0
5952.0,Male,54.0,AU,Family,129.0,54.0,0.26,Desktop,0.0,1.0,0
5953.0,Male,22.0,US,Free,145.0,21.0,0.44,Desktop,26.0,0.0,0
5954.0,Female,52.0,DE,Free,248.0,66.0,0.02,Desktop,5.0,0.0,1
5955.0,Other,28.0,CA,Premium,168.0,15.0,0.48,Mobile,0.0,1.0,0
5956.0,Other,30.0,CA,Family,15.0,81.0,0.26,Desktop,0.0,1.0,0
5957.0,Other,25.0,AU,Student,,70.0,0.09,Web,0.0,1.0,0
5958.0,Female,17.0,UK,Premium,188.0,45.0,0.28,Desktop,0.0,1.0,0
5959.0,Male,51.0,PK,Premium,13.0,93.0,0.02,Desktop,0.0,1.0,0
5960.0,Male,23.0,AU,Premium,49.0,33.0,0.28,Desktop,0.0,1.0,0
5961.0,Other,43.0,PK,Free,241.0,38.0,0.24,Desktop,15.0,0.0,0
5962.0,Female,25.0,FR,Free,,23.0,0.51,Web,43.0,,0
5963.0,Male,58.0,CA,Family,141.0,84.0,0.27,Desktop,0.0,1.0,0
5964.0,Female,49.0,DE,Free,287.0,52.0,0.27,Mobile,34.0,0.0,0
5965.0,Other,34.0,CA,Student,25.0,76.0,0.45,Web,0.0,1.0,0
5966.0,Other,59.0,PK,Premium,135.0,99.0,0.57,Desktop,0.0,1.0,1
5967.0,Female,28.0,IN,Family,146.0,88.0,0.35,Web,0.0,1.0,1
5968.0,Female,31.0,DE,Premium,94.0,97.0,0.04,Desktop,0.0,1.0,0
5969.0,Other,43.0,AU,Premium,227.0,37.0,0.13,Desktop,0.0,1.0,0
5970.0,Male,24.0,IN,Free,255.0,45.0,0.05,Mobile,40.0,0.0,0
5971.0,Other,55.0,DE,Family,191.0,88.0,0.12,Web,0.0,1.0,0
5972.0,Female,37.0,PK,Free,239.0,39.0,0.22,Mobile,46.0,0.0,1
5973.0,Female,42.0,AU,Student,205.0,13.0,0.12,Web,0.0,1.0,1
5974.0,Male,35.0,CA,Student,110.0,96.0,0.41,Web,0.0,1.0,1
5975.0,Other,25.0,UK,Premium,146.0,37.0,0.1,Web,0.0,1.0,1
5976.0,Other,38.0,IN,Free,86.0,59.0,0.52,Desktop,8.0,0.0,0
5977.0,Male,56.0,UK,Premium,110.0,94.0,0.33,Web,0.0,1.0,0
5978.0,Female,54.0,FR,Family,49.0,25.0,0.01,Web,0.0,1.0,1
5979.0,Male,56.0,CA,Student,75.0,68.0,0.44,Mobile,0.0,1.0,1
5980.0,Other,46.0,AU,Student,173.0,44.0,0.57,Web,0.0,1.0,0
5981.0,Male,55.0,FR,Premium,94.0,72.0,0.29,Desktop,0.0,1.0,0
5982.0,Female,55.0,AU,Student,279.0,24.0,0.23,Desktop,0.0,1.0,1
5983.0,Male,21.0,IN,Free,226.0,80.0,0.43,Web,37.0,0.0,0
5984.0,Female,49.0,AU,Free,210.0,11.0,0.07,Mobile,8.0,0.0,0
5985.0,Male,24.0,FR,Premium,256.0,11.0,0.3,Desktop,0.0,1.0,0
5986.0,Other,23.0,IN,Free,77.0,12.0,0.07,Desktop,8.0,0.0,1
5987.0,Male,25.0,DE,Free,249.0,33.0,0.07,Web,18.0,0.0,0
5988.0,Female,56.0,AU,Free,184.0,19.0,0.1,Desktop,27.0,0.0,0
5989.0,Male,54.0,FR,Premium,224.0,60.0,0.4,Desktop,0.0,1.0,0
5990.0,Other,46.0,IN,Premium,206.0,23.0,0.49,Desktop,0.0,1.0,0
5991.0,Male,22.0,DE,Student,118.0,74.0,0.48,Web,0.0,1.0,0
5992.0,Male,55.0,UK,Premium,63.0,46.0,0.53,Mobile,0.0,1.0,1
5993.0,Male,40.0,IN,Family,110.0,16.0,0.09,Web,0.0,1.0,0
5994.0,Female,17.0,DE,Free,209.0,49.0,0.51,Web,15.0,0.0,0
5995.0,Other,49.0,CA,Family,168.0,87.0,0.48,Web,0.0,1.0,0
5996.0,Female,26.0,PK,Premium,85.0,75.0,0.52,Web,0.0,1.0,1
5997.0,Female,25.0,AU,Premium,26.0,88.0,0.11,Desktop,0.0,1.0,0
5998.0,Male,57.0,UK,Free,213.0,85.0,0.05,Desktop,15.0,0.0,0
5999.0,Other,28.0,US,Free,45.0,62.0,0.54,Web,24.0,0.0,1
6000.0,Female,21.0,FR,Family,93.0,31.0,0.37,Desktop,0.0,1.0,0
6001.0,Female,53.0,AU,Free,96.0,10.0,0.59,Mobile,15.0,0.0,1
6002.0,Male,32.0,DE,Student,233.0,57.0,0.51,Mobile,0.0,1.0,1
6003.0,Male,28.0,UK,Free,61.0,31.0,0.57,Mobile,48.0,0.0,1
6004.0,Male,16.0,CA,Student,206.0,58.0,0.29,Desktop,0.0,1.0,0
6005.0,Female,41.0,CA,Free,151.0,3.0,0.32,Mobile,10.0,0.0,0
6006.0,Other,45.0,DE,Premium,196.0,42.0,0.13,Desktop,0.0,1.0,0
6007.0,Other,54.0,PK,Family,242.0,1.0,0.35,Desktop,0.0,1.0,0
6008.0,Male,16.0,AU,Premium,215.0,30.0,0.36,Desktop,0.0,1.0,0
6009.0,Other,46.0,PK,Family,14.0,23.0,0.19,Desktop,0.0,1.0,0
6010.0,Other,34.0,DE,Free,221.0,71.0,0.16,Mobile,13.0,0.0,1
6011.0,Other,44.0,FR,Free,157.0,15.0,0.01,Web,18.0,0.0,0
6012.0,Other,18.0,US,Free,224.0,19.0,0.58,Desktop,40.0,0.0,1
6013.0,Other,47.0,AU,Student,233.0,32.0,0.11,Mobile,0.0,1.0,0
6014.0,Other,48.0,CA,Family,19.0,47.0,0.43,Mobile,0.0,1.0,1
6015.0,Male,56.0,UK,Family,159.0,21.0,0.17,Mobile,0.0,1.0,0
6016.0,Female,40.0,US,Family,167.0,60.0,0.37,Mobile,0.0,1.0,1
6017.0,Male,55.0,UK,Student,84.0,46.0,0.21,Web,0.0,1.0,0
6018.0,Other,49.0,PK,Family,264.0,89.0,0.23,Mobile,0.0,1.0,0
6019.0,Other,53.0,DE,Free,219.0,92.0,0.13,Web,6.0,0.0,0
6020.0,Other,48.0,IN,Student,206.0,85.0,0.19,Desktop,0.0,1.0,0
6021.0,Other,56.0,DE,Free,260.0,21.0,0.06,Desktop,45.0,0.0,1
6022.0,Female,57.0,DE,Premium,125.0,96.0,0.46,Mobile,0.0,1.0,1
6023.0,Male,58.0,CA,Free,83.0,80.0,0.05,Mobile,16.0,0.0,0
6024.0,Female,37.0,IN,Student,22.0,95.0,0.41,Desktop,0.0,1.0,1
6025.0,Other,18.0,IN,Premium,274.0,64.0,0.51,Web,0.0,1.0,0
6026.0,Other,30.0,AU,Premium,158.0,52.0,0.54,Mobile,0.0,1.0,0
6027.0,Male,38.0,US,Student,28.0,51.0,0.09,Web,0.0,1.0,0
6028.0,Other,16.0,IN,Free,124.0,51.0,0.13,Web,16.0,0.0,0
6029.0,Other,49.0,IN,Student,166.0,69.0,0.14,Desktop,0.0,1.0,0
6030.0,Female,32.0,PK,Student,154.0,70.0,0.57,Mobile,0.0,1.0,0
6031.0,Other,27.0,UK,Premium,23.0,42.0,0.39,Web,0.0,1.0,0
6032.0,Male,17.0,FR,Premium,239.0,42.0,0.01,Desktop,0.0,1.0,0
6033.0,Male,54.0,US,Free,133.0,47.0,0.08,Desktop,41.0,0.0,0
6034.0,Female,25.0,FR,Student,77.0,20.0,0.15,Desktop,0.0,1.0,0
6035.0,Male,30.0,FR,Student,75.0,42.0,0.28,Mobile,0.0,1.0,1
6036.0,Other,53.0,US,Student,113.0,59.0,0.35,Desktop,0.0,1.0,0
6037.0,Female,18.0,US,Student,56.0,24.0,0.46,Web,0.0,1.0,0
6038.0,Male,59.0,IN,Premium,141.0,99.0,0.07,Mobile,0.0,1.0,0
6039.0,Male,20.0,IN,Free,114.0,44.0,0.47,Mobile,16.0,0.0,0
6040.0,Male,16.0,US,Free,131.0,40.0,0.34,Web,47.0,0.0,0
6041.0,Female,21.0,UK,Premium,49.0,46.0,0.16,Desktop,0.0,1.0,0
6042.0,Other,59.0,PK,Free,203.0,11.0,0.21,Mobile,45.0,0.0,1
6043.0,Other,59.0,US,Premium,179.0,26.0,0.3,Web,0.0,1.0,0
6044.0,Male,59.0,PK,Family,126.0,21.0,0.05,Web,0.0,1.0,1
6045.0,Male,31.0,UK,Free,237.0,50.0,0.54,Mobile,11.0,0.0,0
6046.0,Female,23.0,PK,Premium,99.0,74.0,0.26,Mobile,0.0,1.0,0
6047.0,Male,56.0,US,Free,205.0,64.0,0.47,Web,9.0,0.0,0
6048.0,Female,52.0,PK,Student,297.0,63.0,0.1,Mobile,0.0,1.0,0
6049.0,Other,44.0,UK,Family,242.0,96.0,0.32,Desktop,0.0,1.0,0
6050.0,Male,29.0,US,Family,121.0,8.0,0.12,Desktop,0.0,1.0,0
6051.0,Other,44.0,FR,Premium,48.0,72.0,0.51,Desktop,0.0,1.0,0
6052.0,Female,21.0,IN,Premium,136.0,20.0,0.55,Web,0.0,1.0,1
6053.0,Other,43.0,DE,Premium,257.0,62.0,0.51,Web,0.0,1.0,0
6054.0,Other,34.0,CA,Premium,256.0,46.0,0.06,Mobile,0.0,1.0,0
6055.0,Other,18.0,IN,Premium,132.0,38.0,0.35,Web,0.0,1.0,0
6056.0,Other,35.0,FR,Premium,126.0,17.0,0.45,Web,0.0,1.0,0
6057.0,Male,58.0,UK,Free,67.0,78.0,0.15,Mobile,44.0,0.0,0
6058.0,Female,35.0,FR,Free,80.0,77.0,0.52,Desktop,26.0,0.0,0
6059.0,Other,47.0,DE,Free,26.0,42.0,0.35,Mobile,30.0,0.0,1
6060.0,Male,18.0,CA,Free,17.0,94.0,0.52,Desktop,45.0,0.0,0
6061.0,Other,19.0,CA,Premium,149.0,55.0,0.43,Mobile,0.0,1.0,0
6062.0,Other,28.0,AU,Premium,247.0,13.0,0.18,Desktop,0.0,1.0,0
6063.0,Female,25.0,UK,Premium,12.0,40.0,0.06,Mobile,0.0,1.0,0
6064.0,Male,26.0,CA,Free,244.0,73.0,0.32,Mobile,45.0,0.0,1
6065.0,Other,39.0,US,Student,41.0,92.0,0.44,Web,0.0,1.0,0
6066.0,Female,32.0,CA,Student,32.0,90.0,0.53,Desktop,0.0,1.0,0
6067.0,Other,18.0,CA,Premium,263.0,73.0,0.45,Desktop,0.0,1.0,0
6068.0,Other,50.0,DE,Free,85.0,7.0,0.47,Mobile,49.0,0.0,1
6069.0,Other,29.0,AU,Premium,88.0,6.0,0.3,Desktop,0.0,1.0,1
6070.0,Female,54.0,DE,Family,264.0,67.0,0.27,Mobile,0.0,1.0,0
6071.0,Other,51.0,PK,Premium,151.0,86.0,0.34,Desktop,0.0,1.0,1
6072.0,Other,40.0,UK,Free,58.0,78.0,0.21,Desktop,42.0,0.0,0
6073.0,Male,48.0,FR,Free,128.0,5.0,0.29,Mobile,47.0,0.0,1
6074.0,Other,37.0,AU,Free,75.0,13.0,0.18,Desktop,36.0,0.0,0
6075.0,Other,40.0,CA,Family,80.0,46.0,0.39,Desktop,0.0,1.0,0
6076.0,Male,23.0,CA,Premium,298.0,23.0,0.29,Desktop,0.0,1.0,0
6077.0,Other,37.0,IN,Premium,101.0,26.0,0.25,Web,0.0,1.0,0
6078.0,Other,20.0,UK,Family,281.0,37.0,0.41,Mobile,0.0,1.0,0
6079.0,Other,43.0,UK,Premium,292.0,19.0,0.32,Mobile,0.0,1.0,1
6080.0,Other,27.0,US,Student,50.0,89.0,0.02,Web,0.0,1.0,0
6081.0,Other,24.0,AU,Premium,287.0,70.0,0.37,Mobile,0.0,1.0,0
6082.0,Other,36.0,US,Family,248.0,92.0,0.39,Desktop,0.0,1.0,0
6083.0,Other,23.0,FR,Family,273.0,37.0,0.32,Mobile,0.0,1.0,1
6084.0,Female,31.0,IN,Free,88.0,91.0,0.48,Web,9.0,0.0,0
6085.0,Other,46.0,FR,Student,70.0,98.0,0.21,Web,0.0,1.0,1
6086.0,Female,40.0,IN,Student,265.0,31.0,0.54,Web,0.0,1.0,0
6087.0,Male,57.0,US,Student,188.0,92.0,0.1,Mobile,0.0,1.0,0
6088.0,Other,59.0,US,Free,15.0,42.0,0.49,Desktop,6.0,0.0,1
6089.0,Male,42.0,US,Free,199.0,44.0,0.19,Mobile,44.0,0.0,0
6090.0,Female,56.0,AU,Family,80.0,56.0,0.4,Web,0.0,1.0,1
6091.0,Male,53.0,FR,Premium,266.0,4.0,0.17,Desktop,0.0,1.0,0
6092.0,Male,59.0,IN,Premium,37.0,39.0,0.15,Web,0.0,1.0,0
6093.0,Other,41.0,AU,Student,69.0,77.0,0.1,Desktop,0.0,1.0,1
6094.0,Other,31.0,FR,Free,290.0,51.0,0.38,Mobile,33.0,0.0,1
6095.0,Male,41.0,AU,Student,25.0,52.0,0.33,Mobile,0.0,1.0,0
6096.0,Male,23.0,PK,Student,37.0,59.0,0.28,Desktop,0.0,1.0,1
6097.0,Female,54.0,CA,Family,180.0,74.0,0.2,Web,0.0,1.0,0
6098.0,Male,26.0,CA,Family,53.0,61.0,0.14,Mobile,0.0,1.0,1
6099.0,Other,48.0,AU,Family,91.0,85.0,0.02,Web,0.0,1.0,1
6100.0,Male,49.0,US,Free,211.0,56.0,0.03,Web,34.0,0.0,1
6101.0,Other,22.0,AU,Free,139.0,65.0,0.57,Desktop,11.0,0.0,1
6102.0,Other,33.0,DE,Free,42.0,63.0,0.53,Mobile,48.0,0.0,0
6103.0,Female,18.0,AU,Student,200.0,31.0,0.49,Desktop,0.0,1.0,0
6104.0,Female,57.0,PK,Premium,261.0,5.0,0.52,Desktop,0.0,1.0,0
6105.0,Other,46.0,UK,Student,65.0,88.0,0.43,Mobile,0.0,1.0,0
6106.0,Female,34.0,DE,Student,103.0,15.0,0.39,Desktop,0.0,1.0,1
6107.0,Female,38.0,CA,Free,105.0,28.0,0.45,Desktop,40.0,0.0,0
6108.0,Other,50.0,PK,Premium,253.0,92.0,0.23,Web,0.0,1.0,0
6109.0,Male,21.0,AU,Premium,33.0,30.0,0.58,Mobile,0.0,1.0,0
6110.0,Other,16.0,US,Free,239.0,36.0,0.17,Web,13.0,0.0,0
6111.0,Male,54.0,DE,Premium,179.0,85.0,0.13,Web,0.0,1.0,1
6112.0,Other,28.0,CA,Free,123.0,71.0,0.43,Web,31.0,0.0,0
6113.0,Male,30.0,PK,Free,287.0,60.0,0.15,Web,36.0,0.0,1
6114.0,Other,16.0,IN,Student,255.0,63.0,0.07,Web,0.0,1.0,0
6115.0,Female,23.0,AU,Student,230.0,3.0,0.41,Mobile,0.0,1.0,1
6116.0,Other,56.0,DE,Free,40.0,29.0,0.37,Desktop,44.0,0.0,1
6117.0,Male,55.0,CA,Family,130.0,81.0,0.31,Web,0.0,1.0,0
6118.0,Female,23.0,FR,Student,175.0,87.0,0.02,Desktop,0.0,1.0,0
6119.0,Male,38.0,FR,Student,10.0,23.0,0.57,Desktop,0.0,1.0,0
6120.0,Male,17.0,IN,Student,294.0,97.0,0.18,Web,0.0,1.0,0
6121.0,Male,42.0,CA,Family,132.0,62.0,0.44,Mobile,0.0,1.0,0
6122.0,Male,19.0,PK,Free,251.0,96.0,0.11,Desktop,40.0,0.0,1
6123.0,Male,40.0,DE,Student,168.0,64.0,0.19,Web,0.0,1.0,0
6124.0,Female,22.0,FR,Free,283.0,33.0,0.51,Desktop,18.0,0.0,1
6125.0,Male,56.0,UK,Family,194.0,57.0,0.41,Desktop,0.0,1.0,0
6126.0,Female,18.0,UK,Student,263.0,39.0,0.35,Mobile,0.0,1.0,0
6127.0,Other,17.0,UK,Family,184.0,20.0,0.47,Desktop,0.0,1.0,0
6128.0,Female,32.0,CA,Free,111.0,94.0,0.29,Desktop,20.0,0.0,0
6129.0,Male,49.0,US,Free,230.0,78.0,0.06,Desktop,39.0,0.0,0
6130.0,Male,34.0,DE,Student,204.0,11.0,0.03,Mobile,0.0,1.0,0
6131.0,Other,18.0,DE,Student,284.0,71.0,0.05,Web,0.0,1.0,1
6132.0,Female,41.0,AU,Free,201.0,47.0,0.04,Web,49.0,0.0,0
6133.0,Female,26.0,DE,Student,67.0,7.0,0.02,Web,0.0,1.0,0
6134.0,Other,34.0,DE,Premium,293.0,33.0,0.35,Desktop,0.0,1.0,0
6135.0,Female,22.0,IN,Premium,98.0,37.0,0.39,Desktop,0.0,1.0,0
6136.0,Other,49.0,CA,Family,112.0,71.0,0.19,Desktop,0.0,1.0,0
6137.0,Other,30.0,IN,Premium,229.0,27.0,0.09,Web,0.0,1.0,1
6138.0,Other,40.0,UK,Student,67.0,41.0,0.53,Mobile,0.0,1.0,0
6139.0,Male,46.0,US,Family,53.0,76.0,0.39,Web,0.0,1.0,0
6140.0,Female,37.0,PK,Premium,169.0,37.0,0.38,Desktop,0.0,1.0,1
6141.0,Other,34.0,CA,Student,55.0,79.0,0.24,Desktop,0.0,1.0,1
6142.0,Female,22.0,FR,Student,298.0,5.0,0.31,Web,0.0,1.0,0
6143.0,Female,36.0,CA,Student,127.0,17.0,0.1,Desktop,0.0,1.0,0
6144.0,Female,35.0,US,Premium,208.0,55.0,0.29,Mobile,0.0,1.0,0
6145.0,Other,55.0,UK,Student,103.0,43.0,0.55,Desktop,0.0,1.0,0
6146.0,Male,45.0,IN,Student,133.0,54.0,0.3,Mobile,0.0,1.0,0
6147.0,Female,32.0,US,Family,284.0,39.0,0.44,Mobile,0.0,1.0,1
,Other,43.0,CA,Family,156.0,89.0,0.59,Web,0.0,1.0,1
6149.0,Other,52.0,IN,Free,273.0,15.0,0.09,Web,20.0,0.0,0
6150.0,Male,17.0,AU,Free,48.0,,0.24,Desktop,22.0,0.0,0
6151.0,Female,50.0,US,Family,75.0,73.0,0.39,Mobile,0.0,1.0,1
6152.0,Other,21.0,IN,Student,187.0,88.0,0.3,Desktop,0.0,1.0,0
6153.0,Female,36.0,AU,Student,296.0,75.0,0.37,Web,0.0,1.0,1
6154.0,Male,48.0,CA,Family,40.0,69.0,0.38,Web,0.0,,1
6155.0,Male,28.0,CA,Family,123.0,73.0,0.59,Mobile,0.0,1.0,0
6156.0,Other,26.0,UK,Family,247.0,49.0,0.46,Desktop,0.0,1.0,0
6157.0,Female,36.0,AU,Premium,174.0,42.0,0.16,Desktop,0.0,1.0,0
6158.0,Male,52.0,CA,Free,112.0,84.0,0.48,Mobile,23.0,0.0,1
6159.0,Male,37.0,US,Premium,25.0,1.0,0.28,Mobile,0.0,1.0,0
6160.0,Male,26.0,DE,Family,193.0,89.0,0.55,Mobile,0.0,1.0,0
6161.0,Other,20.0,IN,Premium,183.0,30.0,0.3,Web,0.0,1.0,0
6162.0,Male,53.0,CA,Free,127.0,86.0,0.44,Desktop,20.0,0.0,0
6163.0,Male,21.0,PK,Student,289.0,93.0,0.39,Desktop,0.0,1.0,1
6164.0,Other,52.0,DE,Free,262.0,84.0,0.36,Web,40.0,0.0,1
6165.0,Male,54.0,DE,Free,192.0,77.0,0.45,Web,38.0,0.0,0
6166.0,Other,49.0,IN,Student,22.0,55.0,0.58,Web,0.0,1.0,1
6167.0,Male,33.0,IN,Premium,195.0,33.0,0.0,Mobile,0.0,1.0,0
6168.0,Male,47.0,CA,Student,238.0,3.0,0.15,Desktop,0.0,1.0,0
6169.0,Female,58.0,US,Student,36.0,86.0,0.34,Desktop,0.0,1.0,0
6170.0,Male,43.0,US,Free,255.0,61.0,0.09,Desktop,49.0,0.0,0
6171.0,Other,40.0,CA,Free,219.0,98.0,0.34,Mobile,27.0,0.0,0
6172.0,Other,42.0,US,Premium,81.0,68.0,0.23,Web,0.0,1.0,1
6173.0,Female,27.0,UK,Student,76.0,34.0,0.18,Desktop,0.0,1.0,0
6174.0,Female,49.0,PK,Family,263.0,43.0,0.52,Desktop,0.0,1.0,0
6175.0,Female,40.0,UK,Student,73.0,15.0,0.04,Desktop,0.0,1.0,0
6176.0,Other,17.0,CA,Student,249.0,72.0,0.22,Mobile,0.0,1.0,1
6177.0,Male,16.0,AU,Premium,182.0,52.0,0.45,Desktop,0.0,1.0,0
6178.0,Other,48.0,US,Student,193.0,74.0,0.46,Desktop,0.0,1.0,0
6179.0,Female,39.0,AU,Student,179.0,93.0,0.15,Mobile,0.0,1.0,0
6180.0,Other,33.0,PK,Premium,40.0,51.0,0.29,Desktop,0.0,1.0,0
6181.0,Female,50.0,AU,Student,82.0,45.0,0.15,Web,0.0,1.0,0
6182.0,Female,38.0,DE,Premium,278.0,86.0,0.55,Desktop,0.0,1.0,1
6183.0,Male,23.0,FR,Student,197.0,71.0,0.11,Desktop,0.0,1.0,1
6184.0,Female,21.0,UK,Premium,153.0,41.0,0.41,Desktop,0.0,1.0,1
6185.0,Other,33.0,FR,Free,127.0,33.0,0.09,Web,48.0,0.0,0
6186.0,Male,32.0,PK,Premium,12.0,96.0,0.47,Web,0.0,1.0,1
6187.0,Female,46.0,FR,Student,164.0,92.0,0.1,Mobile,0.0,1.0,0
6188.0,Other,34.0,DE,Premium,113.0,92.0,0.34,Mobile,0.0,1.0,1
6189.0,Other,16.0,IN,Family,72.0,62.0,0.32,Mobile,0.0,1.0,0
6190.0,Other,31.0,AU,Free,135.0,83.0,0.04,Mobile,33.0,0.0,0
6191.0,Other,38.0,DE,Premium,135.0,12.0,0.04,Web,0.0,1.0,0
6192.0,Male,54.0,UK,Family,189.0,20.0,0.09,Mobile,0.0,1.0,0
6193.0,Male,30.0,FR,Premium,57.0,24.0,0.31,Desktop,0.0,1.0,0
6194.0,Other,50.0,CA,Student,167.0,3.0,0.25,Desktop,0.0,1.0,0
6195.0,Female,42.0,DE,Family,13.0,28.0,0.26,Web,0.0,1.0,0
6196.0,Male,38.0,US,Premium,172.0,11.0,0.32,Mobile,0.0,1.0,0
6197.0,Other,25.0,US,Free,296.0,69.0,0.52,Mobile,12.0,0.0,1
6198.0,Male,42.0,US,Student,73.0,16.0,0.2,Desktop,0.0,1.0,0
6199.0,Female,43.0,AU,Premium,231.0,49.0,0.56,Mobile,0.0,1.0,0
